,ANNEE,DATE,REALISE_TOTAL_FRAIS,REALISE_TOTAL_GEL,REALISE_TOTAL_FFL,weekday,month_period,dernier_jour_ferie,prochain_jour_ferie,NETTO,GEL,no_dlc,no_code,AFG, 46-001,comp,OPE,INTER, 47-001,PUB,SEC,AFS, 41/52-001,FRAIS,TD,AFF, 43/45/67-001,MEA, 48-001,DLC Longue,TA, 43-002,DLC Courte, 49-004, 49-001, 43-007, 49-007, 49-002,REA, 40-001/41-018, 10-016/40-012/41-006, 41-011/43-019,weekday_sin,weekday_cos,monthday_sin,monthday_cos,mois_sin,mois_cos,semaine_sin,semaine_cos,Temp moy Auvergne,Temp moy Bourgogne,vacances_zone_a,vacances_zone_b,vacances_zone_c,nom_vacances_Ascen,nom_vacances_halloween,nom_vacances_spring,nom_vacances_summer,nom_vacances_winter,nom_vacances_xmas,to_holydays_a,to_holydays_b,to_holydays_c,from_holydays_a,from_holydays_b,from_holydays_c
135,0,2020-08-13,129085.0,18298.0,29644.0,3,0,-30,2,22,29,94,30,12,5,44,36,36,7,14,35,18,12,37,21,28,13,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.485301962531081,-0.8743466161445821,-0.8660254037844385,-0.5000000000000004,-0.7980172272802394,-0.6026346363792565,21.07333333333333,21.275,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
136,0,2020-08-14,82797.0,14306.0,16931.0,4,0,-31,1,22,29,94,30,12,5,44,36,36,7,14,35,18,12,37,21,28,13,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.299363122973358,-0.9541392564000488,-0.8660254037844385,-0.5000000000000004,-0.7980172272802394,-0.6026346363792565,21.985000000000003,21.651666666666667,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
137,0,2020-08-17,91588.0,16999.0,20465.0,0,0,-2,76,22,29,94,30,12,5,44,36,36,7,14,35,18,12,37,21,28,13,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,21.375,20.92,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
138,0,2020-08-18,97169.0,17256.0,20591.0,1,0,-3,75,22,29,100,30,12,5,44,39,39,7,17,35,18,12,40,24,31,16,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,21.405,20.28833333333333,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
139,0,2020-08-19,93263.0,16080.0,20492.0,2,0,-4,74,22,29,100,30,12,5,44,39,39,7,17,35,18,12,40,24,31,16,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.651372482722222,-0.7587581226927911,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,20.26666666666667,19.681666666666665,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
140,0,2020-08-20,111245.0,16221.0,22744.0,3,0,-5,73,22,29,100,30,12,5,44,39,39,7,17,35,18,12,40,24,31,16,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,-0.7907757369376986,-0.6121059825476627,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,19.621666666666663,19.790000000000003,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
141,0,2020-08-21,105930.0,18297.0,26815.0,4,0,-6,72,22,29,100,30,12,5,44,39,39,7,17,35,18,12,40,24,31,16,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.4403941515576342,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,20.78666666666667,20.273333333333333,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
142,0,2020-08-22,88102.0,10203.0,15471.0,5,0,-7,71,22,29,100,30,12,5,44,39,39,7,17,35,18,12,40,24,31,16,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.968077118866204,-0.2506525322587213,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,21.10833333333333,20.55333333333333,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
143,0,2020-08-24,70198.0,15044.0,16371.0,0,0,-9,69,22,29,96,30,12,5,44,37,37,7,15,35,18,12,38,22,29,14,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,-0.9884683243281114,0.1514277775045766,-0.8660254037844385,-0.5000000000000004,-0.9209055179449536,-0.3897858732926793,21.16,20.42,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
144,0,2020-08-25,89174.0,16266.0,15152.0,1,0,-10,68,23,29,98,30,12,5,44,39,38,7,17,35,18,12,24,23,31,15,22,6,14,8,2,10,5,3,2,2,2,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.9377521321470804,0.3473052528448203,-0.8660254037844385,-0.5000000000000004,-0.9209055179449536,-0.3897858732926793,21.2,20.76,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
145,0,2020-08-26,97540.0,16011.0,15496.0,2,2,-11,67,23,29,98,30,12,5,44,39,38,7,17,35,18,12,24,23,31,15,22,6,14,8,2,10,5,3,2,2,2,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.8486442574947509,0.5289640103269624,-0.8660254037844385,-0.5000000000000004,-0.9209055179449536,-0.3897858732926793,21.545,20.88833333333333,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
146,0,2020-08-27,112660.0,14789.0,18463.0,3,2,-12,66,23,29,98,30,12,5,44,39,38,7,17,35,18,12,24,23,31,15,22,6,14,8,2,10,5,3,2,2,2,0,0,0,0,0.4338837391175582,-0.900968867902419,-0.72479278722912,0.6889669190756865,-0.8660254037844385,-0.5000000000000004,-0.9209055179449536,-0.3897858732926793,21.80666666666666,20.950000000000003,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
147,0,2020-08-28,84898.0,15085.0,21427.0,4,2,-13,65,23,29,98,30,12,5,44,39,38,7,17,35,18,12,24,23,31,15,22,6,14,8,2,10,5,3,2,2,2,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5712682150947924,0.8207634412072763,-0.8660254037844385,-0.5000000000000004,-0.9209055179449536,-0.3897858732926793,21.386666666666667,21.343333333333334,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
148,0,2020-08-29,75240.0,4911.0,13262.0,5,2,-14,64,23,29,98,30,12,5,44,39,38,7,17,35,18,12,24,23,31,15,22,6,14,8,2,10,5,3,2,2,2,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.3943558551133187,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,-0.9209055179449536,-0.3897858732926793,20.585,20.49,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
149,0,2020-08-31,69730.0,13157.0,15156.0,0,2,-16,62,22,29,92,30,12,5,43,35,35,7,14,35,18,12,36,20,27,12,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.961825643172819,-0.2736629900720831,18.79,18.561666666666667,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
150,0,2020-09-01,95364.0,12349.0,14389.0,1,1,-17,61,23,29,92,29,12,5,42,37,35,7,16,31,17,11,24,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.20129852008866,0.9795299412524944,-1.0,-1.8369701987210287e-16,-0.961825643172819,-0.2736629900720831,17.488333333333333,17.46166666666667,0,0,0,0,0,0,0,0,0,46,46,46,1,1,1
151,0,2020-09-02,104905.0,13082.0,14365.0,2,1,-18,60,23,29,92,29,12,5,42,37,35,7,16,31,17,11,24,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,0.3943558551133185,0.9189578116202306,-1.0,-1.8369701987210287e-16,-0.961825643172819,-0.2736629900720831,17.76,17.46,0,0,0,0,0,0,0,0,0,45,45,45,2,2,2
152,0,2020-09-03,108902.0,15515.0,18422.0,3,1,-19,59,23,29,92,29,12,5,42,37,35,7,16,31,17,11,24,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210287e-16,-0.961825643172819,-0.2736629900720831,18.13833333333333,18.22,0,0,0,0,0,0,0,0,0,44,44,44,3,3,3
153,0,2020-09-04,99459.0,14453.0,22632.0,4,1,-20,58,23,29,92,29,12,5,42,37,35,7,16,31,17,11,24,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866,-1.0,-1.8369701987210287e-16,-0.961825643172819,-0.2736629900720831,19.86833333333333,19.418333333333333,0,0,0,0,0,0,0,0,0,43,43,43,4,4,4
154,0,2020-09-05,79587.0,4660.0,14729.0,5,1,-21,57,23,29,92,29,12,5,42,37,35,7,16,31,17,11,24,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624,-1.0,-1.8369701987210287e-16,-0.961825643172819,-0.2736629900720831,19.595,19.066666666666663,0,0,0,0,0,0,0,0,0,42,42,42,5,5,5
155,0,2020-09-07,73188.0,13716.0,16211.0,0,0,-23,55,23,29,90,29,12,5,42,36,34,7,15,31,17,11,24,21,28,12,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.0,1.0,0.9884683243281114,0.1514277775045767,-1.0,-1.8369701987210287e-16,-0.9881654720812596,-0.1533916548786851,18.131666666666668,17.388333333333332,0,0,0,0,0,0,0,0,0,40,40,40,7,7,7
156,0,2020-09-08,97310.0,15722.0,13520.0,1,0,-24,54,23,29,94,30,12,5,43,38,36,7,16,37,18,12,36,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.0506491688387126,-1.0,-1.8369701987210287e-16,-0.9881654720812596,-0.1533916548786851,17.931666666666665,17.81833333333333,0,0,0,0,0,0,0,0,0,39,39,39,8,8,8
157,0,2020-09-09,84376.0,13915.0,14023.0,2,0,-25,53,23,29,94,30,12,5,43,38,36,7,16,37,18,12,36,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,0.9680771188662044,-0.2506525322587204,-1.0,-1.8369701987210287e-16,-0.9881654720812596,-0.1533916548786851,17.886666666666667,17.733333333333334,0,0,0,0,0,0,0,0,0,38,38,38,9,9,9
158,0,2020-09-10,112519.0,14506.0,17974.0,3,0,-26,52,23,29,94,30,12,5,43,38,36,7,16,37,18,12,36,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.8978045395707416,-0.4403941515576344,-1.0,-1.8369701987210287e-16,-0.9881654720812596,-0.1533916548786851,18.540000000000003,18.03833333333333,0,0,0,0,0,0,0,0,0,37,37,37,10,10,10
159,0,2020-09-11,82259.0,10495.0,22620.0,4,0,-27,51,23,29,94,30,12,5,43,38,36,7,16,37,18,12,36,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626,-1.0,-1.8369701987210287e-16,-0.9881654720812596,-0.1533916548786851,19.025,18.766666666666666,0,0,0,0,0,0,0,0,0,36,36,36,11,11,11
160,0,2020-09-12,82111.0,6672.0,14438.0,5,0,-28,50,23,29,94,30,12,5,43,38,36,7,16,37,18,12,36,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210287e-16,-0.9881654720812596,-0.1533916548786851,19.77,19.46,0,0,0,0,0,0,0,0,0,35,35,35,12,12,12
161,0,2020-09-14,81150.0,13836.0,15003.0,0,0,-30,48,22,29,92,30,12,5,44,36,35,7,13,35,18,12,36,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,0.299363122973358,-0.9541392564000488,-1.0,-1.8369701987210287e-16,-0.999525719713366,-0.0307950585561704,20.331666666666667,19.98333333333333,0,0,0,0,0,0,0,0,0,33,33,33,14,14,14
162,0,2020-09-15,95678.0,14559.0,13691.0,1,0,-31,47,22,29,96,30,12,5,44,38,37,7,15,35,18,12,38,22,29,14,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.1011683219874327,-0.994869323391895,-1.0,-1.8369701987210287e-16,-0.999525719713366,-0.0307950585561704,19.17833333333333,18.74,0,0,0,0,0,0,0,0,0,32,32,32,15,15,15
163,0,2020-09-16,88446.0,13925.0,13218.0,2,0,-32,46,22,29,96,30,12,5,44,38,37,7,15,35,18,12,38,22,29,14,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.101168321987432,-0.9948693233918952,-1.0,-1.8369701987210287e-16,-0.999525719713366,-0.0307950585561704,18.751666666666665,18.346666666666668,0,0,0,0,0,0,0,0,0,31,31,31,16,16,16
164,0,2020-09-17,109183.0,11465.0,17993.0,3,0,-33,45,22,29,96,30,12,5,44,38,37,7,15,35,18,12,38,22,29,14,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,-0.2993631229733582,-0.9541392564000488,-1.0,-1.8369701987210287e-16,-0.999525719713366,-0.0307950585561704,18.091666666666665,17.15,0,0,0,0,0,0,0,0,0,30,30,30,17,17,17
165,0,2020-09-18,89638.0,11785.0,21707.0,4,0,-34,44,22,29,96,30,12,5,44,38,37,7,15,35,18,12,38,22,29,14,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,-1.0,-1.8369701987210287e-16,-0.999525719713366,-0.0307950585561704,17.996666666666666,17.533333333333335,0,0,0,0,0,0,0,0,0,29,29,29,18,18,18
166,0,2020-09-19,84584.0,1357.0,14450.0,5,0,-35,43,22,29,96,30,12,5,44,38,37,7,15,35,18,12,38,22,29,14,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210287e-16,-0.999525719713366,-0.0307950585561704,16.908333333333335,17.171666666666667,0,0,0,0,0,0,0,0,0,28,28,28,19,19,19
167,0,2020-09-21,76450.0,11903.0,13940.0,0,0,-37,41,22,29,94,30,12,5,44,37,36,7,14,35,18,12,37,21,28,13,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,-0.8978045395707417,-0.4403941515576342,-1.0,-1.8369701987210287e-16,-0.9957341762950346,0.0922683594633015,17.289999999999996,16.646666666666665,0,0,0,0,0,0,0,0,0,26,26,26,21,21,21
168,0,2020-09-22,108635.0,12271.0,12699.0,1,0,-38,40,22,29,98,30,12,5,44,39,38,7,16,35,18,12,39,23,30,15,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.968077118866204,-0.2506525322587213,-1.0,-1.8369701987210287e-16,-0.9957341762950346,0.0922683594633015,16.675,15.901666666666666,0,0,0,0,0,0,0,0,0,25,25,25,22,22,22
169,0,2020-09-23,85082.0,16039.0,12939.0,2,0,-39,39,22,29,98,30,12,5,44,39,38,7,16,35,18,12,39,23,30,15,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.9987165071710528,-0.0506491688387135,-1.0,-1.8369701987210287e-16,-0.9957341762950346,0.0922683594633015,17.531666666666666,17.001666666666665,0,0,0,0,0,0,0,0,0,24,24,24,23,23,23
170,0,2020-09-24,109350.0,12971.0,16903.0,3,0,-40,38,22,29,98,30,12,5,44,39,38,7,16,35,18,12,39,23,30,15,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,-0.9884683243281114,0.1514277775045766,-1.0,-1.8369701987210287e-16,-0.9957341762950346,0.0922683594633015,16.27166666666667,15.345,0,0,0,0,0,0,0,0,0,23,23,23,24,24,24
171,0,2020-09-25,81697.0,11819.0,19902.0,4,0,-41,37,22,29,98,30,12,5,44,39,38,7,16,35,18,12,39,23,30,15,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210287e-16,-0.9957341762950346,0.0922683594633015,15.356666666666667,14.961666666666668,0,0,0,0,0,0,0,0,0,22,22,22,25,25,25
172,0,2020-09-26,80870.0,3057.0,13979.0,5,2,-42,36,22,29,98,30,12,5,44,39,38,7,16,35,18,12,39,23,30,15,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8486442574947509,0.5289640103269624,-1.0,-1.8369701987210287e-16,-0.9957341762950346,0.0922683594633015,15.574999999999998,15.105,0,0,0,0,0,0,0,0,0,21,21,21,26,26,26
173,0,2020-09-28,74665.0,12455.0,15932.0,0,2,-44,34,22,29,92,30,12,5,43,36,35,7,14,35,18,12,36,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,-0.5712682150947924,0.8207634412072763,-1.0,-1.8369701987210287e-16,-0.9768483177596008,0.2139330832064975,15.393333333333333,15.183333333333332,0,0,0,0,0,0,0,0,0,19,19,19,28,28,28
174,0,2020-09-29,116975.0,13619.0,13168.0,1,2,-45,33,23,29,94,30,12,5,43,38,36,7,16,35,18,12,37,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.3943558551133187,0.9189578116202306,-1.0,-1.8369701987210287e-16,-0.9768483177596008,0.2139330832064975,16.205000000000002,15.986666666666666,0,0,0,0,0,0,0,0,0,18,18,18,29,29,29
175,0,2020-09-30,89256.0,11448.0,13676.0,2,2,-46,32,23,29,94,30,12,5,43,38,36,7,16,35,18,12,37,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.2012985200886611,0.9795299412524944,-1.0,-1.8369701987210287e-16,-0.9768483177596008,0.2139330832064975,15.121666666666664,14.646666666666668,0,0,0,0,0,0,0,0,0,17,17,17,30,30,30
176,0,2020-10-01,113826.0,11903.0,18742.0,3,1,-47,31,23,29,94,30,12,5,43,38,36,7,16,35,18,12,37,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,-0.8660254037844386,0.5000000000000001,-0.9768483177596008,0.2139330832064975,14.176666666666664,13.551666666666668,0,0,0,0,0,0,0,0,0,16,16,16,31,31,31
177,0,2020-10-02,113232.0,11252.0,22692.0,4,1,-48,30,23,29,94,30,12,5,43,38,36,7,16,35,18,12,37,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.3943558551133185,0.9189578116202306,-0.8660254037844386,0.5000000000000001,-0.9768483177596008,0.2139330832064975,14.388333333333334,13.705,0,0,0,0,0,0,0,0,0,15,15,15,32,32,32
178,0,2020-10-03,36155.0,3639.0,14972.0,5,1,-49,29,23,29,94,30,12,5,43,38,36,7,16,35,18,12,37,22,29,13,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763,-0.8660254037844386,0.5000000000000001,-0.9768483177596008,0.2139330832064975,13.395,12.966666666666669,0,0,0,0,0,0,0,0,0,14,14,14,33,33,33
179,0,2020-10-05,79255.0,12958.0,17127.0,0,1,-51,27,23,29,92,30,12,5,43,37,35,7,15,35,18,12,24,21,28,12,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.0,1.0,0.8486442574947509,0.5289640103269624,-0.8660254037844386,0.5000000000000001,-0.9431544344712776,0.3323547994796594,13.333333333333334,13.113333333333332,0,0,0,0,0,0,0,0,0,12,12,12,35,35,35
180,0,2020-10-06,122685.0,12999.0,14014.0,1,0,-52,26,23,29,98,31,12,5,43,40,38,7,18,37,19,13,39,23,30,14,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001,-0.9431544344712776,0.3323547994796594,13.051666666666668,12.89,0,0,0,0,0,0,0,0,0,11,11,11,36,36,36
181,0,2020-10-07,98957.0,12687.0,14685.0,2,0,-53,25,23,29,98,31,12,5,43,40,38,7,18,37,19,13,39,23,30,14,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001,-0.9431544344712776,0.3323547994796594,11.483333333333334,11.835,0,0,0,0,0,0,0,0,0,10,10,10,37,37,37
182,0,2020-10-08,124013.0,10676.0,19425.0,3,0,-54,24,23,29,98,31,12,5,43,40,38,7,18,37,19,13,39,23,30,14,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.9987165071710528,-0.0506491688387126,-0.8660254037844386,0.5000000000000001,-0.9431544344712776,0.3323547994796594,12.22,12.941666666666668,0,0,0,0,0,0,0,0,0,9,9,9,38,38,38
183,0,2020-10-09,94222.0,11154.0,21370.0,4,0,-55,23,23,29,98,31,12,5,43,40,38,7,18,37,19,13,39,23,30,14,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.9680771188662044,-0.2506525322587204,-0.8660254037844386,0.5000000000000001,-0.9431544344712776,0.3323547994796594,12.796666666666669,12.615,0,0,0,0,0,0,0,0,0,8,8,8,39,39,39
184,0,2020-10-10,101322.0,4084.0,13114.0,5,0,-56,22,23,29,98,31,12,5,43,40,38,7,18,37,19,13,39,23,30,14,21,6,14,7,2,10,5,4,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001,-0.9431544344712776,0.3323547994796594,11.741666666666667,11.756666666666668,0,0,0,0,0,0,0,0,0,7,7,7,40,40,40
185,0,2020-10-12,71005.0,11101.0,16304.0,0,0,-58,20,22,29,94,30,12,5,44,36,36,7,14,35,18,12,37,21,28,13,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,0.6513724827222223,-0.758758122692791,-0.8660254037844386,0.5000000000000001,-0.8951632913550622,0.4457383557765385,13.08,12.72,0,0,0,0,0,0,0,0,0,5,5,5,42,42,42
186,0,2020-10-13,107891.0,10831.0,12315.0,1,0,-59,19,22,29,100,31,12,5,44,39,39,7,17,38,19,13,40,23,30,15,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.485301962531081,-0.8743466161445821,-0.8660254037844386,0.5000000000000001,-0.8951632913550622,0.4457383557765385,13.395,13.358333333333334,0,0,0,0,0,0,0,0,0,4,4,4,43,43,43
187,0,2020-10-14,90110.0,11556.0,13564.0,2,0,-60,18,22,29,100,31,12,5,44,39,39,7,17,38,19,13,40,23,30,15,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,0.299363122973358,-0.9541392564000488,-0.8660254037844386,0.5000000000000001,-0.8951632913550622,0.4457383557765385,13.746666666666668,13.718333333333334,0,0,0,0,0,0,0,0,0,3,3,3,44,44,44
188,0,2020-10-15,102992.0,12044.0,17428.0,3,0,-61,17,22,29,100,31,12,5,44,39,39,7,17,38,19,13,40,23,30,15,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,0.1011683219874327,-0.994869323391895,-0.8660254037844386,0.5000000000000001,-0.8951632913550622,0.4457383557765385,12.738333333333337,12.688333333333333,0,0,0,0,0,0,0,0,0,2,2,2,45,45,45
189,0,2020-10-16,98203.0,11695.0,20570.0,4,0,-62,16,22,29,100,31,12,5,44,39,39,7,17,38,19,13,40,23,30,15,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.101168321987432,-0.9948693233918952,-0.8660254037844386,0.5000000000000001,-0.8951632913550622,0.4457383557765385,12.943333333333332,13.573333333333336,0,0,0,0,0,0,0,0,0,1,1,1,46,46,46
190,0,2020-10-17,81805.0,2617.0,13798.0,5,0,-63,15,22,29,100,31,12,5,44,39,39,7,17,38,19,13,40,23,30,15,22,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488,-0.8660254037844386,0.5000000000000001,-0.8951632913550622,0.4457383557765385,13.366666666666664,12.875,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
191,0,2020-10-19,70952.0,10344.0,16653.0,0,0,-65,13,22,29,92,30,12,5,43,36,35,7,14,35,18,12,36,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.0,1.0,-0.651372482722222,-0.7587581226927911,-0.8660254037844386,0.5000000000000001,-0.8336023852211195,0.5523649729605057,13.323333333333332,13.25,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
192,0,2020-10-20,102930.0,10498.0,12925.0,1,0,-66,12,22,29,92,30,12,5,43,36,35,7,14,35,18,12,36,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627,-0.8660254037844386,0.5000000000000001,-0.8336023852211195,0.5523649729605057,14.228333333333332,13.293333333333337,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
193,0,2020-10-21,81835.0,11843.0,12722.0,2,0,-67,11,22,29,92,30,12,5,43,36,35,7,14,35,18,12,36,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,-0.8660254037844386,0.5000000000000001,-0.8336023852211195,0.5523649729605057,13.291666666666666,13.620000000000005,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
194,0,2020-10-22,105749.0,12484.0,17535.0,3,0,-68,10,22,29,92,30,12,5,43,36,35,7,14,35,18,12,36,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,0.4338837391175582,-0.900968867902419,-0.968077118866204,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,-0.8336023852211195,0.5523649729605057,11.293333333333337,10.983333333333334,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
195,0,2020-10-23,99779.0,10799.0,21056.0,4,0,-69,9,22,29,92,30,12,5,43,36,35,7,14,35,18,12,36,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,-0.8660254037844386,0.5000000000000001,-0.8336023852211195,0.5523649729605057,11.153333333333334,10.853333333333332,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
